accuracy_score,precision_score,f1_score
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
0.7849462365591398,0.875,0.7777777777777777
