0,1,2,3
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
38,5,15,35
