0,1,2,3
43,0,2,48
43,0,2,48
43,0,2,48
43,0,1,49
43,0,3,47
43,0,2,48
43,0,3,47
43,0,2,48
43,0,3,47
43,0,3,47
43,0,3,47
43,0,3,47
43,0,3,47
43,0,2,48
43,0,1,49
43,0,2,48
43,0,3,47
43,0,2,48
43,0,2,48
43,0,2,48
43,0,3,47
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,3,47
43,0,2,48
43,0,2,48
43,0,4,46
43,0,2,48
