accuracy_score,precision_score,f1_score
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
0.6989247311827957,0.75,0.702127659574468
