accuracy_score,precision_score,f1_score
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
0.7096774193548387,0.7948717948717948,0.6966292134831461
