accuracy_score,precision_score,f1_score
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
0.6989247311827957,0.775,0.6888888888888889
