Acuracia_Teste,Acuracia_Treino,Precisao_Teste,Precisao_Treino,F1_Teste,F1_Treino
0.6451612903225806,0.7453703703703703,0.6388888888888888,0.7752808988764045,0.5822784810126581,0.7150259067357513
0.6989247311827957,0.7361111111111112,0.7567567567567568,0.7590361445783133,0.6666666666666666,0.6885245901639344
0.6559139784946236,0.7268518518518519,0.8888888888888888,0.7692307692307693,0.6,0.6289308176100629
0.6774193548387096,0.7314814814814815,0.6923076923076923,0.7444444444444445,0.6428571428571429,0.6979166666666667
0.6881720430107527,0.7361111111111112,0.6,0.717948717948718,0.6741573033707865,0.7466666666666666
0.6666666666666666,0.7222222222222222,0.6285714285714286,0.7640449438202247,0.5866666666666667,0.6938775510204082
0.6129032258064516,0.7268518518518519,0.5945945945945946,0.7528089887640449,0.55,0.694300518134715
0.6344086021505376,0.7638888888888888,0.6944444444444444,0.7926829268292683,0.5952380952380953,0.718232044198895
0.6774193548387096,0.7222222222222222,0.6829268292682927,0.7441860465116279,0.6511627906976744,0.6808510638297872
0.6129032258064516,0.7222222222222222,0.7586206896551724,0.78125,0.55,0.625
0.6774193548387096,0.7129629629629629,0.6595744680851063,0.6754385964912281,0.6739130434782609,0.7129629629629628
0.7096774193548387,0.7407407407407407,0.6829268292682927,0.7525773195876289,0.674698795180723,0.7227722772277226
0.7741935483870968,0.7222222222222222,0.6304347826086957,0.7454545454545455,0.7341772151898734,0.7321428571428571
0.7204301075268817,0.7268518518518519,0.8333333333333334,0.7567567567567568,0.6976744186046512,0.6549707602339181
0.6451612903225806,0.6898148148148148,0.627906976744186,0.7045454545454546,0.6206896551724139,0.6492146596858639
0.7096774193548387,0.7222222222222222,0.6976744186046512,0.7128712871287128,0.6896551724137931,0.7058823529411765
0.6236559139784946,0.7407407407407407,0.52,0.7288135593220338,0.5977011494252874,0.7543859649122807
0.6881720430107527,0.7129629629629629,0.6904761904761905,0.7272727272727273,0.6666666666666666,0.6736842105263158
0.6666666666666666,0.7314814814814815,0.6,0.7450980392156863,0.6075949367088608,0.7238095238095239
0.7096774193548387,0.75,0.6976744186046512,0.7525773195876289,0.6896551724137931,0.73
0.7204301075268817,0.7638888888888888,0.7073170731707317,0.7849462365591398,0.6904761904761904,0.7411167512690354
0.6774193548387096,0.7037037037037037,0.6,0.7064220183486238,0.6153846153846154,0.7064220183486238
0.7526881720430108,0.6527777777777778,0.8666666666666667,0.7014925373134329,0.6933333333333332,0.5562130177514792
0.7419354838709677,0.7175925925925926,0.7317073170731707,0.7171717171717171,0.7142857142857143,0.6995073891625616
0.7096774193548387,0.7268518518518519,0.6923076923076923,0.75,0.6666666666666666,0.7005076142131981
0.6559139784946236,0.7129629629629629,0.6216216216216216,0.7391304347826086,0.5897435897435899,0.6868686868686867
0.6989247311827957,0.7453703703703703,0.7073170731707317,0.7373737373737373,0.6744186046511628,0.72636815920398
0.6774193548387096,0.7453703703703703,0.71875,0.7790697674418605,0.6052631578947368,0.708994708994709
0.7311827956989247,0.7129629629629629,0.75,0.7386363636363636,0.6835443037974683,0.6770833333333333
0.7096774193548387,0.7407407407407407,0.7105263157894737,0.7352941176470589,0.6666666666666666,0.7281553398058251
