Acuracia_Teste,Acuracia_Treino,Precisao_Teste,Precisao_Treino,F1_Teste,F1_Treino
0.6989247311827957,0.8981481481481481,0.6744186046511628,0.8942307692307693,0.6744186046511628,0.8942307692307693
0.7204301075268817,0.8564814814814815,0.7692307692307693,0.896551724137931,0.6976744186046512,0.8342245989304813
0.6451612903225806,0.8518518518518519,0.7941176470588235,0.8974358974358975,0.6206896551724137,0.813953488372093
0.7204301075268817,0.8425925925925926,0.7317073170731707,0.8617021276595744,0.6976744186046511,0.8265306122448979
0.7741935483870968,0.8703703703703703,0.725,0.8773584905660378,0.7341772151898733,0.869158878504673
0.6774193548387096,0.8611111111111112,0.6086956521739131,0.8666666666666667,0.6511627906976744,0.8584905660377359
0.7204301075268817,0.8888888888888888,0.6888888888888889,0.8773584905660378,0.7045454545454545,0.8857142857142858
0.6666666666666666,0.875,0.717948717948718,0.9,0.6436781609195402,0.8571428571428572
0.7849462365591398,0.8379629629629629,0.7777777777777778,0.8383838383838383,0.7777777777777778,0.8258706467661691
0.7419354838709677,0.8796296296296297,0.7872340425531915,0.8571428571428571,0.7551020408163265,0.8659793814432989
0.6881720430107527,0.8657407407407407,0.6904761904761905,0.8762886597938144,0.6666666666666666,0.8542713567839196
0.6666666666666666,0.8518518518518519,0.6170212765957447,0.8411214953271028,0.651685393258427,0.8490566037735849
0.7204301075268817,0.8703703703703703,0.5714285714285714,0.8981481481481481,0.6829268292682927,0.8738738738738738
0.7849462365591398,0.8287037037037037,0.8260869565217391,0.8125,0.7916666666666667,0.8082901554404145
0.6666666666666666,0.8796296296296297,0.6756756756756757,0.8888888888888888,0.617283950617284,0.8712871287128712
0.7204301075268817,0.8472222222222222,0.725,0.8645833333333334,0.6904761904761905,0.8341708542713568
0.6774193548387096,0.8703703703703703,0.5686274509803921,0.853448275862069,0.6590909090909091,0.8761061946902655
0.7634408602150538,0.8425925925925926,0.7804878048780488,0.8090909090909091,0.7441860465116279,0.8396226415094339
0.7096774193548387,0.8888888888888888,0.6304347826086957,0.92,0.6823529411764706,0.8846153846153846
0.7419354838709677,0.8611111111111112,0.7272727272727273,0.8686868686868687,0.7272727272727273,0.8514851485148516
0.6774193548387096,0.8518518518518519,0.6511627906976745,0.8461538461538461,0.6511627906976745,0.8461538461538461
0.7204301075268817,0.8703703703703703,0.6363636363636364,0.8521739130434782,0.6829268292682926,0.8750000000000001
0.7849462365591398,0.8703703703703703,0.7659574468085106,0.8490566037735849,0.7826086956521738,0.8653846153846154
0.7956989247311828,0.8472222222222222,0.7727272727272727,0.8514851485148515,0.7816091954022988,0.8390243902439023
0.7526881720430108,0.8379629629629629,0.7435897435897436,0.8365384615384616,0.7160493827160495,0.8325358851674641
0.6451612903225806,0.8472222222222222,0.58,0.8348623853211009,0.6373626373626374,0.8465116279069768
0.7311827956989247,0.8657407407407407,0.7941176470588235,0.8924731182795699,0.6835443037974683,0.8512820512820513
0.7419354838709677,0.8379629629629629,0.7380952380952381,0.8541666666666666,0.7209302325581395,0.8241206030150753
0.7311827956989247,0.8564814814814815,0.725,0.8686868686868687,0.6987951807228916,0.8472906403940886
0.6666666666666666,0.8888888888888888,0.6578947368421053,0.8921568627450981,0.6172839506172839,0.883495145631068
