Acuracia_Teste,Acuracia_Treino,Precisao_Teste,Precisao_Treino,F1_Teste,F1_Treino
0.6451612903225806,1.0,0.6190476190476191,1.0,0.611764705882353,1.0
0.6236559139784946,1.0,0.65,1.0,0.5977011494252874,1.0
0.6881720430107527,1.0,0.875,1.0,0.6588235294117648,1.0
0.6559139784946236,1.0,0.6666666666666666,1.0,0.619047619047619,1.0
0.7419354838709677,1.0,0.6829268292682927,1.0,0.7000000000000001,1.0
0.6129032258064516,1.0,0.54,1.0,0.6000000000000001,1.0
0.6666666666666666,1.0,0.6363636363636364,1.0,0.6436781609195402,1.0
0.6451612903225806,1.0,0.6923076923076923,1.0,0.6206896551724138,1.0
0.6989247311827957,1.0,0.6808510638297872,1.0,0.6956521739130436,1.0
0.6344086021505376,1.0,0.6976744186046512,1.0,0.6382978723404256,1.0
0.6989247311827957,1.0,0.6976744186046512,1.0,0.6818181818181818,1.0
0.6666666666666666,1.0,0.627906976744186,1.0,0.6352941176470588,1.0
0.6236559139784946,1.0,0.48214285714285715,1.0,0.6067415730337079,1.0
0.7096774193548387,1.0,0.7674418604651163,1.0,0.7096774193548386,1.0
0.6129032258064516,1.0,0.6,1.0,0.5714285714285713,1.0
0.6989247311827957,1.0,0.6666666666666666,1.0,0.6956521739130435,1.0
0.6559139784946236,1.0,0.5510204081632653,1.0,0.6279069767441859,1.0
0.7419354838709677,1.0,0.7837837837837838,1.0,0.7073170731707318,1.0
0.6666666666666666,1.0,0.5833333333333334,1.0,0.6436781609195402,1.0
0.6666666666666666,1.0,0.6857142857142857,1.0,0.6075949367088607,1.0
0.6021505376344086,1.0,0.5789473684210527,1.0,0.5432098765432098,1.0
0.6989247311827957,1.0,0.6041666666666666,1.0,0.6744186046511628,1.0
0.7741935483870968,1.0,0.7608695652173914,1.0,0.7692307692307693,1.0
0.7204301075268817,1.0,0.7575757575757576,1.0,0.6578947368421053,1.0
0.6451612903225806,1.0,0.5918367346938775,1.0,0.6373626373626373,1.0
0.7204301075268817,1.0,0.6829268292682927,1.0,0.6829268292682927,1.0
0.7204301075268817,1.0,0.7317073170731707,1.0,0.6976744186046511,1.0
0.6989247311827957,1.0,0.6818181818181818,1.0,0.6818181818181818,1.0
0.6881720430107527,1.0,0.675,1.0,0.6506024096385542,1.0
0.7204301075268817,1.0,0.7575757575757576,1.0,0.6578947368421053,1.0
