0,1,2,3
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
40,3,27,23
