accuracy_score,precision_score,f1_score
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
0.6774193548387096,0.8846153846153846,0.605263157894737
