0,1,2,3
41,2,1,49
42,1,1,49
42,1,1,49
41,2,1,49
42,1,1,49
41,2,1,49
42,1,1,49
41,2,1,49
41,2,1,49
42,1,1,49
42,1,1,49
42,1,1,49
42,1,1,49
41,2,1,49
42,1,1,49
42,1,1,49
42,1,1,49
42,1,1,49
42,1,1,49
41,2,1,49
42,1,1,49
41,2,1,49
41,2,1,49
41,2,1,49
42,1,1,49
41,2,1,49
41,2,1,49
42,1,1,49
42,1,1,49
41,2,1,49
