accuracy_score,precision_score,f1_score
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
0.7419354838709677,0.8611111111111112,0.7209302325581396
