accuracy_score,precision_score,f1_score
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
0.6129032258064516,1.0,0.43750000000000006
