accuracy_score,precision_score,f1_score
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
0.978494623655914,1.0,0.9795918367346939
