0,1,2,3
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
43,0,36,14
