0,1,2,3
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
43,0,2,48
